# 横轴数据,元数据,平滑后数据,基线,扣除基线后数据
2.106155999999999949e+03,4.307137999999999778e+01,4.257264901274860591e+01,4.263734561093195197e+01,-6.469659818334605461e-02
2.108085000000000036e+03,4.249018999999999835e+01,4.247778990192807669e+01,4.266477027953542489e+01,-1.869803776073482027e-01
2.110012999999999920e+03,4.165088000000000079e+01,4.251161265773063036e+01,4.269408168283015925e+01,-1.824690250995288920e-01
2.111942000000000007e+03,4.297079999999999700e+01,4.261757374959071853e+01,4.272523457649894851e+01,-1.076608269082299785e-01
2.113869999999999891e+03,4.323644999999999783e+01,4.278313741091793787e+01,4.275747237089154140e+01,2.566504002639646842e-02
2.115798999999999978e+03,4.218173000000000172e+01,4.279690248774042516e+01,4.278945227372524585e+01,7.450214015179312810e-03
2.117726999999999862e+03,4.214327999999999719e+01,4.299353907812944442e+01,4.282135725044379626e+01,1.721818276856481589e-01
2.119655999999999949e+03,4.259736000000000189e+01,4.320599446551094047e+01,4.285153664423863518e+01,3.544578212723052957e-01
2.121583999999999833e+03,4.293191999999999808e+01,4.325495602484404856e+01,4.288171603803345988e+01,3.732399868105886753e-01
2.123512999999999920e+03,4.409127000000000152e+01,4.332724158875382159e+01,4.291189543182829169e+01,4.153461569255298969e-01
2.125440999999999804e+03,4.399338000000000193e+01,4.354843611964626859e+01,4.294207482562310929e+01,6.063612940231593029e-01
2.127369999999999891e+03,4.426919000000000182e+01,4.378327630598167275e+01,4.297225421941794110e+01,8.110220865637316479e-01
2.129297999999999774e+03,4.465109000000000350e+01,4.387438285060409981e+01,4.300243361321276581e+01,8.719492373913340089e-01
2.131226999999999862e+03,4.504227999999999810e+01,4.392335376266686353e+01,4.303261300700759051e+01,8.907407556592730202e-01
2.133155000000000200e+03,4.215500999999999721e+01,4.408169638770772991e+01,4.306279240080242232e+01,1.018903986905307590e+00
2.135083000000000084e+03,4.488526999999999845e+01,4.428633828702122344e+01,4.309297179459724703e+01,1.193366492423976410e+00
2.137012000000000171e+03,4.442981999999999942e+01,4.436910745014642288e+01,4.312315118839207884e+01,1.245956261754344041e+00
2.138940000000000055e+03,4.209761000000000308e+01,4.435498210199343561e+01,4.315333058218691065e+01,1.201651519806524959e+00
2.140869000000000142e+03,4.484568999999999761e+01,4.437888117685450595e+01,4.318350997598173535e+01,1.195371200872770601e+00
2.142797000000000025e+03,4.591161999999999921e+01,4.431510571755407568e+01,4.321368936977655295e+01,1.101416347777522731e+00
2.144726000000000113e+03,4.383299000000000234e+01,4.431358967963318918e+01,4.324386876357138476e+01,1.069720916061804417e+00
2.146653999999999996e+03,4.384349999999999881e+01,4.433625474011046208e+01,4.327404815736621657e+01,1.062206582744245509e+00
2.148583000000000084e+03,4.538047000000000253e+01,4.441544837528535794e+01,4.330422755116103417e+01,1.111220824124323769e+00
2.150510999999999967e+03,4.510121000000000180e+01,4.461678774436021655e+01,4.333440694495585177e+01,1.282380799404364780e+00
2.152440000000000055e+03,4.470810999999999780e+01,4.489192501797904811e+01,4.336458633875069069e+01,1.527338679228357421e+00
2.154367999999999938e+03,4.420918000000000347e+01,4.488956015364428964e+01,4.339476573254552250e+01,1.494794421098767145e+00
2.156297000000000025e+03,4.438741000000000270e+01,4.505609146453019775e+01,4.342494512634036141e+01,1.631146338189836342e+00
2.158224999999999909e+03,4.509192000000000178e+01,4.519733755148672572e+01,4.345512452013519322e+01,1.742213031351532493e+00
2.160153999999999996e+03,4.441438999999999737e+01,4.508099810395485463e+01,4.348530391393002503e+01,1.595694190024829595e+00
2.162081999999999880e+03,4.554910000000000281e+01,4.520463094475249477e+01,4.351548330772484974e+01,1.689147637027645033e+00
2.164010000000000218e+03,4.608203000000000316e+01,4.542759716573974060e+01,4.354566270151967444e+01,1.881934464220066161e+00
2.165938999999999851e+03,4.618961000000000183e+01,4.531831547564494400e+01,4.357584209531451336e+01,1.742473380330430643e+00
2.167867000000000189e+03,4.619921000000000078e+01,4.530648576658970228e+01,4.360602148910935227e+01,1.700464277480350006e+00
2.169795999999999822e+03,4.526861000000000246e+01,4.554798975482114543e+01,4.363620088290418408e+01,1.911788871916961341e+00
2.171724000000000160e+03,4.484485999999999706e+01,4.574901020921799955e+01,4.366638027669902300e+01,2.082629932518976545e+00
2.173652999999999793e+03,4.540547999999999718e+01,4.576564010460865006e+01,4.369655967049386192e+01,2.069080434114788147e+00
2.175581000000000131e+03,4.542869000000000312e+01,4.572062516835497092e+01,4.372673906428870794e+01,1.993886104066262988e+00
2.177510000000000218e+03,4.544268999999999892e+01,4.579134499836477801e+01,4.375691845808354685e+01,2.034426540281231155e+00
2.179438000000000102e+03,4.625283000000000300e+01,4.585465602811305530e+01,4.378709785187837866e+01,2.067558176234676637e+00
2.181367000000000189e+03,4.518437999999999732e+01,4.569607827067599004e+01,4.381727724567321047e+01,1.878801025002779568e+00
2.183295000000000073e+03,4.492830000000000013e+01,4.560369939522649929e+01,4.384745663946804939e+01,1.756242755758449903e+00
2.185224000000000160e+03,4.787207999999999686e+01,4.561354769205552628e+01,4.387763603326288830e+01,1.735911658792637979e+00
2.187152000000000044e+03,4.679598000000000013e+01,4.557751996077078616e+01,4.390781542705772011e+01,1.669704533713066041e+00
2.189081000000000131e+03,4.456812000000000040e+01,4.556517206603395209e+01,4.393799482085255192e+01,1.627177245181400167e+00
2.191009000000000015e+03,4.428813999999999851e+01,4.557557389015948246e+01,4.396817421464738374e+01,1.607399675512098725e+00
2.192938000000000102e+03,4.610291000000000139e+01,4.550589180124153899e+01,4.399835360844220844e+01,1.507538192799330545e+00
2.194865999999999985e+03,4.634246999999999872e+01,4.537933245504997615e+01,4.402853300223703314e+01,1.350799452812943002e+00
2.196793999999999869e+03,4.421784999999999854e+01,4.537591420398753428e+01,4.405871239603185785e+01,1.317201807955676429e+00
2.198722999999999956e+03,4.396032999999999902e+01,4.532970109839747153e+01,4.408889178982669677e+01,1.240809308570774760e+00
2.200650999999999840e+03,4.564959999999999951e+01,4.524586319058445838e+01,4.411907118362152858e+01,1.126792006962929804e+00
2.202579999999999927e+03,4.565932999999999709e+01,4.510783151356582721e+01,4.414925057741636039e+01,9.585809361494668224e-01
2.204507999999999811e+03,4.474954000000000320e+01,4.493414643347429660e+01,4.417942997121119220e+01,7.547164622631044040e-01
2.206436999999999898e+03,4.564914000000000271e+01,4.497471525661912040e+01,4.420960936500602401e+01,7.651058916130963894e-01
2.208364999999999782e+03,4.579637000000000313e+01,4.497920013403003736e+01,4.423978875880085582e+01,7.394113752291815445e-01
2.210293999999999869e+03,4.456257999999999697e+01,4.485407629617453296e+01,4.426996815259569473e+01,5.841081435788382237e-01
2.212222000000000207e+03,4.469872000000000156e+01,4.477606415822095443e+01,4.430014754639053365e+01,4.759166118304207771e-01
2.214150999999999840e+03,4.584047000000000338e+01,4.490543023863939709e+01,4.432556133974243551e+01,5.798688988969615821e-01
2.216079000000000178e+03,4.391436999999999813e+01,4.506741259234975416e+01,4.435097513309432316e+01,7.164374592554310084e-01
2.218007999999999811e+03,4.386193000000000097e+01,4.504857147106828563e+01,4.437638892644622501e+01,6.721825446220606182e-01
2.219936000000000149e+03,4.507083999999999691e+01,4.506388768551745017e+01,4.440180271979812687e+01,6.620849657193232929e-01
2.221864999999999782e+03,4.485293000000000063e+01,4.518631305328469239e+01,4.442721651315002873e+01,7.590965401346636554e-01
2.223793000000000120e+03,4.484405999999999892e+01,4.509878513566455638e+01,4.445263030650193059e+01,6.461548291626257878e-01
2.225721000000000004e+03,4.537154999999999916e+01,4.518736955540957467e+01,4.447804409985383245e+01,7.093254555557422236e-01
2.227650000000000091e+03,4.616678999999999888e+01,4.530374243543571566e+01,4.450345789320573431e+01,8.002845422299813549e-01
2.229577999999999975e+03,4.664043999999999812e+01,4.542682232101925166e+01,4.452887168655762906e+01,8.979506344616225988e-01
2.231507000000000062e+03,4.589836999999999989e+01,4.551030049035562541e+01,4.455428547990953092e+01,9.560150104460944931e-01
2.233434999999999945e+03,4.494856999999999658e+01,4.549797386073810657e+01,4.457969927326143278e+01,9.182745874766737870e-01
2.235364000000000033e+03,4.518124999999999858e+01,4.553002442301335861e+01,4.460511306661333464e+01,9.249113564000239762e-01
2.237291999999999916e+03,4.577414000000000271e+01,4.550062017652757618e+01,4.463052685996522939e+01,8.700933165623467858e-01
2.239221000000000004e+03,4.450327999999999662e+01,4.539915795684794375e+01,4.465594065331712414e+01,7.432173035308196063e-01
2.241148999999999887e+03,4.409935000000000116e+01,4.527627847335661215e+01,4.468135444666901890e+01,5.949240266875932548e-01
2.243077999999999975e+03,4.753638000000000119e+01,4.520578584831574886e+01,4.470676824002092076e+01,4.990176082948281078e-01
2.245005999999999858e+03,4.458964999999999890e+01,4.499943454396792930e+01,4.473218203337281551e+01,2.672525105951137903e-01
2.246934999999999945e+03,4.485799999999999699e+01,4.489239262830921007e+01,4.475492049685752249e+01,1.374721314516875736e-01
2.248862999999999829e+03,4.505254999999999654e+01,4.490044370709313171e+01,4.477627898220838176e+01,1.241647248847499441e-01
2.250791999999999916e+03,4.409985999999999962e+01,4.498238339980316169e+01,4.479639102484926383e+01,1.859923749538978655e-01
2.252719999999999800e+03,4.504818000000000211e+01,4.509967483164363955e+01,4.481463913211734962e+01,2.850356995262899318e-01
2.254648000000000138e+03,4.575735000000000241e+01,4.518234245504997659e+01,4.483288723938544962e+01,3.494552156645269747e-01
2.256577000000000226e+03,4.454950999999999794e+01,4.517398444916570099e+01,4.485113534665354962e+01,3.228491025121513758e-01
2.258505000000000109e+03,4.459400999999999726e+01,4.528576170643930965e+01,4.486938345392164962e+01,4.163782525176600302e-01
2.260434000000000196e+03,4.572077999999999776e+01,4.529154278195419181e+01,4.488763156118974251e+01,4.039112207644492969e-01
2.262362000000000080e+03,4.462051999999999907e+01,4.516239813664526537e+01,4.490587966845784962e+01,2.565184681874157491e-01
2.264291000000000167e+03,4.642934999999999945e+01,4.527352671461191846e+01,4.492412777572594251e+01,3.493989388859759515e-01
2.266219000000000051e+03,4.590952000000000055e+01,4.524829007191823393e+01,4.494237588299403541e+01,3.059141889241985268e-01
2.268148000000000138e+03,4.551274000000000086e+01,4.527269637136249258e+01,4.496062399026212830e+01,3.120723811003642822e-01
2.270076000000000022e+03,4.561692000000000036e+01,4.518185013403003580e+01,4.497887209753022120e+01,2.029780364998146069e-01
2.272005000000000109e+03,4.486292999999999864e+01,4.495026217064331320e+01,4.499712020479831409e+01,-4.685803415500089386e-02
2.273932999999999993e+03,4.416736000000000217e+01,4.499573258581165902e+01,4.501583954304258128e+01,-2.010695723092226217e-02
2.275862000000000080e+03,4.542468999999999824e+01,4.512734152991104253e+01,4.503476091863402075e+01,9.258061127702177373e-02
2.277789999999999964e+03,4.438665999999999912e+01,4.509417952925723228e+01,4.505275469125907506e+01,4.142483799815721568e-02
2.279719000000000051e+03,4.419351999999999947e+01,4.509533092513824215e+01,4.507033294669078316e+01,2.499797844745899056e-02
2.281646999999999935e+03,4.503632000000000346e+01,4.514350400130692975e+01,4.508766037523476911e+01,5.584362607216064589e-02
2.283574999999999818e+03,4.558135999999999655e+01,4.508416317097021420e+01,4.510442790767959309e+01,-2.026473670937889437e-02
2.285503999999999905e+03,4.511988999999999805e+01,4.521564653481460994e+01,4.512139899132382226e+01,9.424754349078767746e-02
2.287431999999999789e+03,4.439643000000000228e+01,4.530721138280414806e+01,4.513742595327301643e+01,1.697854295311316264e-01
2.289360999999999876e+03,4.625119000000000113e+01,4.538769989865899390e+01,4.515175503091678877e+01,2.359448677422051333e-01
2.291289000000000215e+03,4.789849000000000245e+01,4.557646202353640064e+01,4.516608410856055400e+01,4.103779149758466360e-01
2.293217999999999847e+03,4.534447999999999723e+01,4.569380932003852536e+01,4.518041318620431923e+01,5.133961338342061254e-01
2.295146000000000186e+03,4.481654000000000337e+01,4.571024823144748694e+01,4.519474226384808446e+01,5.155059675994024815e-01
2.297074999999999818e+03,4.584926999999999708e+01,4.589898558025427633e+01,4.520907134149184969e+01,6.899142387624266348e-01
2.299003000000000156e+03,4.515838999999999714e+01,4.588636890160112358e+01,4.522340041913561492e+01,6.629684824655086572e-01
2.300931999999999789e+03,4.555709000000000231e+01,4.580600950310488884e+01,4.523772949677938016e+01,5.682800063255086798e-01
2.302860000000000127e+03,4.607202000000000197e+01,4.569592488394830809e+01,4.525205857442315249e+01,4.438663095251556001e-01
2.304789000000000215e+03,4.550108999999999781e+01,4.566022633213398052e+01,4.526638765206691062e+01,3.938386800670699017e-01
2.306717000000000098e+03,4.611375000000000313e+01,4.561456546583780636e+01,4.528071672971067585e+01,3.338487361271305076e-01
2.308646000000000186e+03,4.645412000000000319e+01,4.548549617195092054e+01,4.529504580735444108e+01,1.904503645964794600e-01
2.310574000000000069e+03,4.537832999999999828e+01,4.553681899313430392e+01,4.530746906231314597e+01,2.293499308211579546e-01
2.312501999999999953e+03,4.554919999999999902e+01,4.582543643347428031e+01,4.531989231727185086e+01,5.055441162024294499e-01
2.314431000000000040e+03,4.594377999999999673e+01,4.591875401111403221e+01,4.533231557223055574e+01,5.864384388834764650e-01
2.316358999999999924e+03,4.431434000000000140e+01,4.587825565217320900e+01,4.534473882718925353e+01,5.335168249839554733e-01
2.318288000000000011e+03,4.550077999999999889e+01,4.584898553775672525e+01,4.535716208214795131e+01,4.918234556087739406e-01
2.320215999999999894e+03,4.568672000000000111e+01,4.580013619156516569e+01,4.536958533710665620e+01,4.305508544585094910e-01
2.322144999999999982e+03,4.677286999999999750e+01,4.586805014710619588e+01,4.538200859206535398e+01,4.860415550408418994e-01
2.324072999999999865e+03,4.659888000000000119e+01,4.599225921869822287e+01,4.539443184702406597e+01,5.978273716741568933e-01
2.326001999999999953e+03,4.647758000000000322e+01,4.603772942791690781e+01,4.540685510198276376e+01,6.308743259341440535e-01
2.327929999999999836e+03,4.681004999999999683e+01,4.613202221967893024e+01,4.541927835694146154e+01,7.127438627374687030e-01
2.329858999999999924e+03,4.620353000000000065e+01,4.623762931350043459e+01,4.543170161190016643e+01,8.059277016002681648e-01
2.331786999999999807e+03,4.501348999999999734e+01,4.626847844066617910e+01,4.544412486685886421e+01,8.243535738073148877e-01
2.333715999999999894e+03,4.523051000000000244e+01,4.629164917946970093e+01,4.545654812181756199e+01,8.351010576521389339e-01
2.335643999999999778e+03,4.618947000000000003e+01,4.628461403072829228e+01,4.546897137677625267e+01,8.156426539520396091e-01
2.337572999999999865e+03,4.725710000000000122e+01,4.622236250408558789e+01,4.548139463173495045e+01,7.409678723506374354e-01
2.339501000000000204e+03,4.730123999999999995e+01,4.627623719843015238e+01,4.549381788669364823e+01,7.824193117365041417e-01
2.341429000000000087e+03,4.614254999999999995e+01,4.623631598561550504e+01,4.550624114165235312e+01,7.300748439631519204e-01
2.343358000000000175e+03,4.575227000000000288e+01,4.622364094148343838e+01,4.551866439661105090e+01,7.049765448723874783e-01
2.345286000000000058e+03,4.612022000000000332e+01,4.625931048381752930e+01,4.553108765156974158e+01,7.282228322477877214e-01
2.347215000000000146e+03,4.595575000000000188e+01,4.636795038247721834e+01,4.554351090652843226e+01,8.244394759487860824e-01
